event_id,event_date,label_start_date,label_end_date,label_horizon_trading_days,prediction_date,primary_category,q0_overall_intensity,q1_geo_macro_score,q2_disaster_disruption_score,q3_technology_adoption_score,q4_regulation_policy_score,raw_q0_overall_intensity,raw_q1_geo_macro_score,raw_q2_disaster_disruption_score,raw_q3_technology_adoption_score,raw_q4_regulation_policy_score,daily_event_count,daily_q0_sum,daily_q0_max,daily_q0_top2_gap,daily_relative_q0,event_attention_factor,pre_event_trend_magnitude,trend_dampening_factor,usd_return,gold_return,sp500_return,btc_return,usd_next_return,gold_next_return,sp500_next_return,btc_next_return,usd_excess_sp500_return,gold_excess_sp500_return,sp500_excess_sp500_return,btc_excess_sp500_return,usd_magnitude_bucket,gold_magnitude_bucket,sp500_magnitude_bucket,btc_magnitude_bucket,usd_up,gold_up,sp500_up,btc_up,target_bitstring_usd_gold_sp500_btc,split
EVT_0171,2025-10-08,2025-10-09,2025-10-15,5,2025-10-15,q4_regulation_policy,0.775375,0.0,0.0,0.0,-0.65,0.775375,0.0,0.0,0.0,-0.65,2,1.458375,0.775375,0.0923750000000001,1.0,1.0,0.02790611404701273,1.0,-0.0006069555844196994,0.03304228029140388,-0.01223920352346286,-0.10191493381360417,0.0069802979469635,-0.0239903046592135,-0.0027555704071953,-0.0133702162517275,0.011632247939043161,0.04528148381486674,0.0,-0.08967573029014131,flat,large_up,small_down,large_down,0,1,0,0,0100,train
EVT_0071,2025-10-09,2025-10-10,2025-10-16,5,2025-10-16,q2_disaster_disruption,0.56575,0.0,-0.7,0.0,0.0,0.56575,0.0,-0.7,0.0,0.0,1,0.56575,0.56575,0.56575,1.0,1.0,0.025657670285533875,1.0,-0.011553159687579528,0.08461093742315096,-0.015744366642125862,-0.11108402930612171,-0.0056258544649701,0.0075006596430533,-0.0271116732114136,-0.0697685211783174,0.004191206954546334,0.10035530406527682,0.0,-0.09533966266399585,small_down,large_up,large_down,large_down,0,1,0,0,0100,train
EVT_0013,2025-10-15,2025-10-16,2025-10-22,5,2025-10-22,q1_geo_macro,0.5706142612445589,0.3194800902788973,0.0,0.0,0.0,0.6251249999999999,0.35,0.0,0.0,0.0,3,2.016,0.775375,0.1502500000000001,0.80622279542157,0.9128002579397065,0.0309425009608365,1.0,0.0011134791915390352,-0.03172209128728454,0.00424817697653479,-0.027933649947514683,-0.0040490082211958,0.0247313307438337,-0.0062943870998294,-0.0234433185040173,-0.0031346977849957547,-0.03597026826381933,0.0,-0.03218182692404947,flat,large_down,small_up,large_down,1,0,1,0,1010,train
EVT_0124,2025-10-15,2025-10-16,2025-10-22,5,2025-10-22,q3_technology_adoption,0.5583903715943898,0.0,0.0,0.5443285507012735,0.0,0.6154999999999999,0.0,0.0,0.6,0.0,3,2.016,0.775375,0.1502500000000001,0.7938094470417538,0.9072142511687893,0.0309425009608365,1.0,0.0011134791915390352,-0.03172209128728454,0.00424817697653479,-0.027933649947514683,-0.0040490082211958,0.0247313307438337,-0.0062943870998294,-0.0234433185040173,-0.0031346977849957547,-0.03597026826381933,0.0,-0.03218182692404947,flat,large_down,small_up,large_down,1,0,1,0,1010,train
EVT_0172,2025-10-15,2025-10-16,2025-10-22,5,2025-10-22,q4_regulation_policy,0.775375,0.0,0.0,0.0,-0.65,0.775375,0.0,0.0,0.0,-0.65,3,2.016,0.775375,0.1502500000000001,1.0,1.0,0.0309425009608365,1.0,0.0011134791915390352,-0.03172209128728454,0.00424817697653479,-0.027933649947514683,-0.0040490082211958,0.0247313307438337,-0.0062943870998294,-0.0234433185040173,-0.0031346977849957547,-0.03597026826381933,0.0,-0.03218182692404947,flat,large_down,small_up,large_down,1,0,1,0,1010,train
EVT_0072,2025-10-16,2025-10-17,2025-10-23,5,2025-10-23,q2_disaster_disruption,0.48152030403203055,0.0,-0.4663634905879231,0.0,0.0,0.51625,0.0,-0.5,0.0,0.0,1,0.51625,0.51625,0.51625,1.0,1.0,0.03752437820108635,0.9327269811758462,0.005590030035264704,-0.03614321486222072,0.01649856165157959,0.017411558056135146,0.0004065546882354,-0.0210972124779684,0.0052707155502571,-0.0158823635183403,-0.010908531616314887,-0.05264177651380031,0.0,0.000912996404555555,small_up,large_down,large_up,large_up,1,0,1,1,1011,train
EVT_0125,2025-10-22,2025-10-23,2025-10-29,5,2025-10-29,q3_technology_adoption,0.5290844396023126,0.0,0.0,0.4116498773651016,0.0,0.578375,0.0,0.0,0.45,0.0,2,1.291875,0.7135,0.13512500000000005,0.8106166783461808,0.9147775052557814,0.01619640579607462,1.0,0.003235588370951392,-0.015008394975160044,0.028538368240917267,0.0219774336286076,0.0004044581891828,0.0200524427886699,0.0058273934429324,0.0221113556675538,-0.025302779869965875,-0.04354676321607731,0.0,-0.006560934612309666,small_up,large_down,large_up,large_up,1,0,1,1,1011,train
EVT_0173,2025-10-22,2025-10-23,2025-10-29,5,2025-10-29,q4_regulation_policy,0.7135,0.0,0.0,0.0,0.4,0.7135,0.0,0.0,0.0,0.4,2,1.291875,0.7135,0.13512500000000005,1.0,1.0,0.01619640579607462,1.0,0.003235588370951392,-0.015008394975160044,0.028538368240917267,0.0219774336286076,0.0004044581891828,0.0200524427886699,0.0058273934429324,0.0221113556675538,-0.025302779869965875,-0.04354676321607731,0.0,-0.006560934612309666,small_up,large_down,large_up,large_up,1,0,1,1,1011,train
EVT_0073,2025-10-23,2025-10-24,2025-10-30,5,2025-10-30,q2_disaster_disruption,0.44875,0.0,-0.5,0.0,0.0,0.44875,0.0,-0.5,0.0,0.0,1,0.44875,0.44875,0.44875,1.0,1.0,0.015450123096447497,1.0,0.005963172865697253,-0.030105429928947713,0.012450938655430122,-0.01602783746808234,0.0001010158337306,-0.0017210271860986,0.0079024225878738,0.0087598592511493,-0.006487765789732869,-0.042556368584377835,0.0,-0.02847877612351246,small_up,large_down,small_up,large_down,1,0,1,0,1010,train
EVT_0004,2025-10-29,2025-10-30,2025-11-05,5,2025-11-05,q1_geo_macro,0.6187582500430813,-0.6193537825262796,0.0,0.0,0.0,0.649375,-0.65,0.0,0.0,0.0,3,1.99025,0.725375,0.07599999999999996,0.8952266069274514,0.9528519731173531,0.0240166344339364,1.0,0.009876997737171767,-0.000853453419037975,-0.013685302249274445,-0.0560033772792784,0.003124345442248,0.0044180279318155,-0.0099048124395192,-0.0158988957185517,0.02356229998644621,0.01283184883023647,0.0,-0.042318075030003954,small_up,flat,small_down,large_down,1,0,0,0,1000,train
EVT_0126,2025-10-29,2025-10-30,2025-11-05,5,2025-11-05,q3_technology_adoption,0.5735456617266931,0.0,0.0,0.5591021885231777,0.0,0.6154999999999999,0.0,0.0,0.6,0.0,3,1.99025,0.725375,0.07599999999999996,0.8485266241599172,0.9318369808719629,0.0240166344339364,1.0,0.009876997737171767,-0.000853453419037975,-0.013685302249274445,-0.0560033772792784,0.003124345442248,0.0044180279318155,-0.0099048124395192,-0.0158988957185517,0.02356229998644621,0.01283184883023647,0.0,-0.042318075030003954,small_up,flat,small_down,large_down,1,0,0,0,1000,train
EVT_0174,2025-10-29,2025-10-30,2025-11-05,5,2025-11-05,q4_regulation_policy,0.725375,0.0,0.0,0.0,-0.65,0.725375,0.0,0.0,0.0,-0.65,3,1.99025,0.725375,0.07599999999999996,1.0,1.0,0.0240166344339364,1.0,0.009876997737171767,-0.000853453419037975,-0.013685302249274445,-0.0560033772792784,0.003124345442248,0.0044180279318155,-0.0099048124395192,-0.0158988957185517,0.02356229998644621,0.01283184883023647,0.0,-0.042318075030003954,small_up,flat,small_down,large_down,1,0,0,0,1000,train
EVT_0048,2025-10-30,2025-10-31,2025-11-06,5,2025-11-06,q1_geo_macro,0.597125,-0.35,0.0,0.0,0.0,0.597125,-0.35,0.0,0.0,0.0,2,1.1763750000000002,0.597125,0.017874999999999974,1.0,1.0,0.01719026226018737,1.0,0.0020094904058045593,-0.005348298358839876,-0.014953816706259504,-0.06467127506021375,0.0027127928842807,-0.0047734729770749,0.0026179217059763,0.0115471203791934,0.016963307112064063,0.009605518347419628,0.0,-0.04971745835395425,small_up,small_down,small_down,large_down,1,0,0,0,1000,train
EVT_0074,2025-10-30,2025-10-31,2025-11-06,5,2025-11-06,q2_disaster_disruption,0.5714470405065941,0.0,-0.49326460121415117,0.0,0.0,0.57925,0.0,-0.5,0.0,0.0,2,1.1763750000000002,0.597125,0.017874999999999974,0.9700648942851162,0.9865292024283023,0.01719026226018737,1.0,0.0020094904058045593,-0.005348298358839876,-0.014953816706259504,-0.06467127506021375,0.0027127928842807,-0.0047734729770749,0.0026179217059763,0.0115471203791934,0.016963307112064063,0.009605518347419628,0.0,-0.04971745835395425,small_up,small_down,small_down,large_down,1,0,0,0,1000,train
EVT_0038,2025-10-31,2025-11-03,2025-11-07,5,2025-11-07,q1_geo_macro,0.56445,-0.42,0.0,0.0,0.0,0.56445,-0.42,0.0,0.0,0.0,1,0.56445,0.56445,0.56445,1.0,1.0,0.015955665906254742,1.0,-0.0020040538228538463,0.004319208322729695,-0.016286130148842948,-0.056443723321421335,0.0007013997262896,0.0045452508357657,0.0017207127269924,-0.0274620844089029,0.014282076325989101,0.020605338471572643,0.0,-0.04015759317257839,small_down,small_up,large_down,large_down,0,1,0,0,0100,train
EVT_0075,2025-11-05,2025-11-06,2025-11-12,5,2025-11-12,q2_disaster_disruption,0.43449763926690993,0.0,-0.4208209581277578,0.0,0.0,0.51625,0.0,-0.5,0.0,0.0,3,1.907125,0.775375,0.1598750000000001,0.665806867644688,0.8496130904401096,0.03533148431782251,0.990617877391149,-0.007185565002367111,0.0563022512791731,0.008038191792655969,-0.021451622424313754,-0.0046905549463376,-0.0001005317386795,-0.011178189042419,-0.0249350379808326,-0.01522375679502308,0.04826405948651713,0.0,-0.029489814216969723,small_down,large_up,small_up,large_down,0,1,1,0,0110,train
EVT_0127,2025-11-05,2025-11-06,2025-11-12,5,2025-11-12,q3_technology_adoption,0.5531514846644894,0.0,0.0,0.539221593499096,0.0,0.6154999999999999,0.0,0.0,0.6,0.0,3,1.907125,0.775375,0.1598750000000001,0.7938094470417538,0.9072142511687893,0.03533148431782251,0.990617877391149,-0.007185565002367111,0.0563022512791731,0.008038191792655969,-0.021451622424313754,-0.0046905549463376,-0.0001005317386795,-0.011178189042419,-0.0249350379808326,-0.01522375679502308,0.04826405948651713,0.0,-0.029489814216969723,small_down,large_up,small_up,large_down,0,1,1,0,0110,train
EVT_0175,2025-11-05,2025-11-06,2025-11-12,5,2025-11-12,q4_regulation_policy,0.7681003366821623,0.0,0.0,0.0,-0.6439016203042469,0.775375,0.0,0.0,0.0,-0.65,3,1.907125,0.775375,0.1598750000000001,1.0,1.0,0.03533148431782251,0.990617877391149,-0.007185565002367111,0.0563022512791731,0.008038191792655969,-0.021451622424313754,-0.0046905549463376,-0.0001005317386795,-0.011178189042419,-0.0249350379808326,-0.01522375679502308,0.04826405948651713,0.0,-0.029489814216969723,small_down,large_up,small_up,large_down,0,1,1,0,0110,train
EVT_0026,2025-11-07,2025-11-10,2025-11-14,5,2025-11-14,q1_geo_macro,0.599875,-0.45,0.0,0.0,0.0,0.599875,-0.45,0.0,0.0,0.0,1,0.599875,0.599875,0.599875,1.0,1.0,0.02172305347205975,1.0,-0.003313271446890642,0.022053357370143134,0.0007891538978546109,-0.08681830590066153,0.0002008461121225,0.0281041919008602,0.0154010186217099,0.0253857639112469,-0.004102425344745253,0.021264203472288523,0.0,-0.08760745979851614,small_down,large_up,flat,large_down,0,1,1,0,0110,train
EVT_0076,2025-11-12,2025-11-13,2025-11-19,5,2025-11-19,q2_disaster_disruption,0.4181147247299693,0.0,-0.5874165726261485,0.0,0.0,0.4982499999999999,0.0,-0.7,0.0,0.0,3,1.8519999999999999,0.775375,0.19700000000000006,0.6425922940512654,0.8391665323230695,0.0185029993519847,1.0,0.007539203605663625,-0.03013508565187728,-0.030471785979927835,-0.1003037142869434,-0.0030157121193633,-0.0041623062521347,-0.0165568549615969,-0.0193353696735113,0.03801098958559146,0.0003367003280505543,0.0,-0.06983192830701557,small_up,large_down,large_down,large_down,1,0,0,0,1000,train
EVT_0128,2025-11-12,2025-11-13,2025-11-19,5,2025-11-19,q3_technology_adoption,0.5122483596646783,0.0,0.0,0.3985507012735773,0.0,0.578375,0.0,0.0,0.45,0.0,3,1.8519999999999999,0.775375,0.19700000000000006,0.7459293890053199,0.885668225052394,0.0185029993519847,1.0,0.007539203605663625,-0.03013508565187728,-0.030471785979927835,-0.1003037142869434,-0.0030157121193633,-0.0041623062521347,-0.0165568549615969,-0.0193353696735113,0.03801098958559146,0.0003367003280505543,0.0,-0.06983192830701557,small_up,large_down,large_down,large_down,1,0,0,0,1000,train
EVT_0176,2025-11-12,2025-11-13,2025-11-19,5,2025-11-19,q4_regulation_policy,0.775375,0.0,0.0,0.0,-0.65,0.775375,0.0,0.0,0.0,-0.65,3,1.8519999999999999,0.775375,0.19700000000000006,1.0,1.0,0.0185029993519847,1.0,0.007539203605663625,-0.03013508565187728,-0.030471785979927835,-0.1003037142869434,-0.0030157121193633,-0.0041623062521347,-0.0165568549615969,-0.0193353696735113,0.03801098958559146,0.0003367003280505543,0.0,-0.06983192830701557,small_up,large_down,large_down,large_down,1,0,0,0,1000,train
EVT_0014,2025-11-13,2025-11-14,2025-11-20,5,2025-11-20,q1_geo_macro,0.6622499999999999,-0.5,0.0,0.0,0.0,0.6622499999999999,-0.5,0.0,0.0,0.0,1,0.6622499999999999,0.6622499999999999,0.6622499999999999,1.0,1.0,0.022798445436848853,1.0,0.009881058216557381,-0.03114473844257748,-0.029496216222483995,-0.13105238119157137,0.0009074040896723,-0.023716784973033,-0.0005017255648851,-0.05315783786249,0.039377274439041376,-0.0016485222200934846,0.0,-0.10155616496908737,small_up,large_down,large_down,large_down,1,0,0,0,1000,train
EVT_0077,2025-11-19,2025-11-20,2025-11-26,5,2025-11-26,q2_disaster_disruption,0.3490048368193179,0.0,-0.38886332793238765,0.0,0.0,0.44875,0.0,-0.5,0.0,0.0,3,1.8396249999999998,0.775375,0.1598750000000001,0.5787522166693535,0.8104384975012091,0.036472129634032055,0.9596368611100129,-0.006285591756082676,0.021458235080655585,0.025661788186613244,-0.010360408030751111,-0.000698390626357,-0.005198997333235,-0.0155672835632704,-0.0528512689185111,-0.03194737994269592,-0.004203553105957658,0.0,-0.036022196217364355,small_down,large_up,large_up,small_down,0,1,1,0,0110,train
EVT_0129,2025-11-19,2025-11-20,2025-11-26,5,2025-11-26,q3_technology_adoption,0.5358519834708939,0.0,0.0,0.5223577418075327,0.0,0.6154999999999999,0.0,0.0,0.6,0.0,3,1.8396249999999998,0.775375,0.1598750000000001,0.7938094470417538,0.9072142511687893,0.036472129634032055,0.9596368611100129,-0.006285591756082676,0.021458235080655585,0.025661788186613244,-0.010360408030751111,-0.000698390626357,-0.005198997333235,-0.0155672835632704,-0.0528512689185111,-0.03194737994269592,-0.004203553105957658,0.0,-0.036022196217364355,small_down,large_up,large_up,small_down,0,1,1,0,0110,train
EVT_0177,2025-11-19,2025-11-20,2025-11-26,5,2025-11-26,q4_regulation_policy,0.7440784311831763,0.0,0.0,0.0,-0.6237639597215084,0.775375,0.0,0.0,0.0,-0.65,3,1.8396249999999998,0.775375,0.1598750000000001,1.0,1.0,0.036472129634032055,0.9596368611100129,-0.006285591756082676,0.021458235080655585,0.025661788186613244,-0.010360408030751111,-0.000698390626357,-0.005198997333235,-0.0155672835632704,-0.0528512689185111,-0.03194737994269592,-0.004203553105957658,0.0,-0.036022196217364355,small_down,large_up,large_up,small_down,0,1,1,0,0110,train
EVT_0039,2025-11-26,2025-11-28,2025-12-04,5,2025-12-04,q1_geo_macro,0.49895704257182916,0.3419054660126139,0.0,0.0,0.0,0.5545500000000001,0.38,0.0,0.0,0.0,5,3.06205,0.7135,0.05125000000000013,0.7772249474421865,0.899751226348984,0.025632592475728726,1.0,-0.0061245042138232675,0.011187843846603984,0.006533509888208222,0.017932910887992204,-0.0014056163834662,0.0127483930867855,0.0053547731634202,0.0044289181296164,-0.01265801410203149,0.004654333958395762,0.0,0.011399400999783982,small_down,small_up,small_up,large_up,0,1,1,1,0111,train
EVT_0049,2025-11-26,2025-11-28,2025-12-04,5,2025-12-04,q1_geo_macro,0.6408440565872459,0.48383847231955146,0.0,0.0,0.0,0.6622499999999999,0.5,0.0,0.0,0.0,5,3.06205,0.7135,0.05125000000000013,0.9281709880868954,0.9676769446391029,0.025632592475728726,1.0,-0.0061245042138232675,0.011187843846603984,0.006533509888208222,0.017932910887992204,-0.0014056163834662,0.0127483930867855,0.0053547731634202,0.0044289181296164,-0.01265801410203149,0.004654333958395762,0.0,0.011399400999783982,small_down,small_up,small_up,large_up,0,1,1,1,0111,train
EVT_0078,2025-11-26,2025-11-28,2025-12-04,5,2025-12-04,q2_disaster_disruption,0.4520262570077085,0.0,-0.43779782761037145,0.0,0.0,0.51625,0.0,-0.5,0.0,0.0,5,3.06205,0.7135,0.05125000000000013,0.7235459004905396,0.8755956552207429,0.025632592475728726,1.0,-0.0061245042138232675,0.011187843846603984,0.006533509888208222,0.017932910887992204,-0.0014056163834662,0.0127483930867855,0.0053547731634202,0.0044289181296164,-0.01265801410203149,0.004654333958395762,0.0,0.011399400999783982,small_down,small_up,small_up,large_up,0,1,1,1,0111,train
EVT_0130,2025-11-26,2025-11-28,2025-12-04,5,2025-12-04,q3_technology_adoption,0.5774571829011913,0.0,0.0,0.5629152067274001,0.0,0.6154999999999999,0.0,0.0,0.6,0.0,5,3.06205,0.7135,0.05125000000000013,0.8626489138051856,0.9381920112123336,0.025632592475728726,1.0,-0.0061245042138232675,0.011187843846603984,0.006533509888208222,0.017932910887992204,-0.0014056163834662,0.0127483930867855,0.0053547731634202,0.0044289181296164,-0.01265801410203149,0.004654333958395762,0.0,0.011399400999783982,small_down,small_up,small_up,large_up,0,1,1,1,0111,train
EVT_0178,2025-11-26,2025-11-28,2025-12-04,5,2025-12-04,q4_regulation_policy,0.7135,0.0,0.0,0.0,0.4,0.7135,0.0,0.0,0.0,0.4,5,3.06205,0.7135,0.05125000000000013,1.0,1.0,0.025632592475728726,1.0,-0.0061245042138232675,0.011187843846603984,0.006533509888208222,0.017932910887992204,-0.0014056163834662,0.0127483930867855,0.0053547731634202,0.0044289181296164,-0.01265801410203149,0.004654333958395762,0.0,0.011399400999783982,small_down,small_up,small_up,large_up,0,1,1,1,0111,train
EVT_0079,2025-12-03,2025-12-04,2025-12-10,5,2025-12-10,q2_disaster_disruption,0.4520262570077085,0.0,-0.43779782761037145,0.0,0.0,0.51625,0.0,-0.5,0.0,0.0,3,1.808125,0.7135,0.13512500000000005,0.7235459004905396,0.8755956552207429,0.021840557991317025,1.0,-0.0006069555844196994,-0.0006905680657791624,0.00539583512585029,-0.01611135191331392,0.0014162811513354,0.0029766867290701,0.0010803218396737,-0.0148210437755016,-0.0060027907102699896,-0.0060864031916294525,0.0,-0.02150718703916421,flat,flat,small_up,large_down,0,0,1,0,0010,train
EVT_0131,2025-12-03,2025-12-04,2025-12-10,5,2025-12-10,q3_technology_adoption,0.5290844396023126,0.0,0.0,0.4116498773651016,0.0,0.578375,0.0,0.0,0.45,0.0,3,1.808125,0.7135,0.13512500000000005,0.8106166783461808,0.9147775052557814,0.021840557991317025,1.0,-0.0006069555844196994,-0.0006905680657791624,0.00539583512585029,-0.01611135191331392,0.0014162811513354,0.0029766867290701,0.0010803218396737,-0.0148210437755016,-0.0060027907102699896,-0.0060864031916294525,0.0,-0.02150718703916421,flat,flat,small_up,large_down,0,0,1,0,0010,train
EVT_0179,2025-12-03,2025-12-04,2025-12-10,5,2025-12-10,q4_regulation_policy,0.7135,0.0,0.0,0.0,0.4,0.7135,0.0,0.0,0.0,0.4,3,1.808125,0.7135,0.13512500000000005,1.0,1.0,0.021840557991317025,1.0,-0.0006069555844196994,-0.0006905680657791624,0.00539583512585029,-0.01611135191331392,0.0014162811513354,0.0029766867290701,0.0010803218396737,-0.0148210437755016,-0.0060027907102699896,-0.0060864031916294525,0.0,-0.02150718703916421,flat,flat,small_up,large_down,0,0,1,0,0010,train
EVT_0027,2025-12-05,2025-12-08,2025-12-12,5,2025-12-12,q1_geo_macro,0.599875,0.45,0.0,0.0,0.0,0.599875,0.45,0.0,0.0,0.0,1,0.599875,0.599875,0.599875,1.0,1.0,0.011278432109113175,1.0,-0.005960161133679143,0.020698378156098318,-0.006257240729041769,0.009874464597842136,0.001010187658138,-0.006100241550233,-0.003477255626794,0.014011374075711,0.00029707959536262596,0.026955618885140087,0.0,0.016131705326883905,small_down,large_up,small_down,small_up,0,1,0,1,0101,train
EVT_0005,2025-12-10,2025-12-11,2025-12-17,5,2025-12-17,q1_geo_macro,0.5531709632948476,0.41496467344477,0.0,0.0,0.0,0.599875,0.45,0.0,0.0,0.0,5,3.11925,0.725375,0.0631250000000001,0.8269860417025677,0.9221437187661555,0.005910035659975725,1.0,-0.00425142387947175,0.036007077774417695,-0.023995596685489007,-0.06386793224130938,-0.0044539167661561,0.0212325087526779,0.0020793508415142,0.0053291196187417,0.019744172806017257,0.0600026744599067,0.0,-0.03987233555582037,small_down,large_up,large_down,large_down,0,1,0,0,0100,train
EVT_0015,2025-12-10,2025-12-11,2025-12-17,5,2025-12-17,q1_geo_macro,0.6363157741685334,-0.48041961054626914,0.0,0.0,0.0,0.6622499999999999,-0.5,0.0,0.0,0.0,5,3.11925,0.725375,0.0631250000000001,0.9129760468723073,0.9608392210925383,0.005910035659975725,1.0,-0.00425142387947175,0.036007077774417695,-0.023995596685489007,-0.06386793224130938,-0.0044539167661561,0.0212325087526779,0.0020793508415142,0.0053291196187417,0.019744172806017257,0.0600026744599067,0.0,-0.03987233555582037,small_down,large_up,large_down,large_down,0,1,0,0,0100,train
EVT_0080,2025-12-10,2025-12-11,2025-12-17,5,2025-12-17,q2_disaster_disruption,0.44927450241254524,0.0,-0.4351326899879373,0.0,0.0,0.51625,0.0,-0.5,0.0,0.0,5,3.11925,0.725375,0.0631250000000001,0.7117008443908324,0.8702653799758746,0.005910035659975725,1.0,-0.00425142387947175,0.036007077774417695,-0.023995596685489007,-0.06386793224130938,-0.0044539167661561,0.0212325087526779,0.0020793508415142,0.0053291196187417,0.019744172806017257,0.0600026744599067,0.0,-0.03987233555582037,small_down,large_up,large_down,large_down,0,1,0,0,0100,train
EVT_0132,2025-12-10,2025-12-11,2025-12-17,5,2025-12-17,q3_technology_adoption,0.5735456617266931,0.0,0.0,0.5591021885231777,0.0,0.6154999999999999,0.0,0.0,0.6,0.0,5,3.11925,0.725375,0.0631250000000001,0.8485266241599172,0.9318369808719629,0.005910035659975725,1.0,-0.00425142387947175,0.036007077774417695,-0.023995596685489007,-0.06386793224130938,-0.0044539167661561,0.0212325087526779,0.0020793508415142,0.0053291196187417,0.019744172806017257,0.0600026744599067,0.0,-0.03987233555582037,small_down,large_up,large_down,large_down,0,1,0,0,0100,train
EVT_0180,2025-12-10,2025-12-11,2025-12-17,5,2025-12-17,q4_regulation_policy,0.725375,0.0,0.0,0.0,-0.65,0.725375,0.0,0.0,0.0,-0.65,5,3.11925,0.725375,0.0631250000000001,1.0,1.0,0.005910035659975725,1.0,-0.00425142387947175,0.036007077774417695,-0.023995596685489007,-0.06386793224130938,-0.0044539167661561,0.0212325087526779,0.0020793508415142,0.0053291196187417,0.019744172806017257,0.0600026744599067,0.0,-0.03987233555582037,small_down,large_up,large_down,large_down,0,1,0,0,0100,train
EVT_0081,2025-12-17,2025-12-18,2025-12-24,5,2025-12-24,q2_disaster_disruption,0.4306091581990188,0.0,-0.6049702172389627,0.0,0.0,0.4982499999999999,0.0,-0.7,0.0,0.0,3,1.8272499999999998,0.7135,0.09800000000000009,0.6983181499649613,0.8642431674842326,0.02303929854749535,1.0,-0.003964617045433272,0.030615318609833242,0.03133553773498332,0.017043639171113067,0.0006099172198694,-0.0018401380103507,0.0079342622699418,-0.0079082921072796,-0.03530015478041659,-0.0007202191251500789,0.0,-0.014291898563870253,small_down,large_up,large_up,large_up,0,1,1,1,0111,train
EVT_0133,2025-12-17,2025-12-18,2025-12-24,5,2025-12-24,q3_technology_adoption,0.5774571829011913,0.0,0.0,0.5629152067274001,0.0,0.6154999999999999,0.0,0.0,0.6,0.0,3,1.8272499999999998,0.7135,0.09800000000000009,0.8626489138051856,0.9381920112123336,0.02303929854749535,1.0,-0.003964617045433272,0.030615318609833242,0.03133553773498332,0.017043639171113067,0.0006099172198694,-0.0018401380103507,0.0079342622699418,-0.0079082921072796,-0.03530015478041659,-0.0007202191251500789,0.0,-0.014291898563870253,small_down,large_up,large_up,large_up,0,1,1,1,0111,train
EVT_0181,2025-12-17,2025-12-18,2025-12-24,5,2025-12-24,q4_regulation_policy,0.7135,0.0,0.0,0.0,0.4,0.7135,0.0,0.0,0.0,0.4,3,1.8272499999999998,0.7135,0.09800000000000009,1.0,1.0,0.02303929854749535,1.0,-0.003964617045433272,0.030615318609833242,0.03133553773498332,0.017043639171113067,0.0006099172198694,-0.0018401380103507,0.0079342622699418,-0.0079082921072796,-0.03530015478041659,-0.0007202191251500789,0.0,-0.014291898563870253,small_down,large_up,large_up,large_up,0,1,1,1,0111,train
EVT_0040,2025-12-23,2025-12-24,2025-12-31,5,2025-12-31,q1_geo_macro,0.56445,-0.42,0.0,0.0,0.0,0.56445,-0.42,0.0,0.0,0.0,1,0.56445,0.56445,0.56445,1.0,1.0,0.016728747997030724,1.0,0.0034714756934381974,-0.03506730478279918,-0.009304195742425359,0.0010848162193701771,0.000408422651932,-0.0004906993680489,0.0032214822012188,0.0022646365284737,0.012775671435863556,-0.02576310904037382,0.0,0.010389011961795536,small_up,large_down,small_down,flat,1,0,0,1,1001,train
EVT_0082,2025-12-24,2025-12-26,2026-01-01,5,2026-01-01,q2_disaster_disruption,0.3738194420112123,0.0,-0.4165119131044149,0.0,0.0,0.44875,0.0,-0.5,0.0,0.0,3,1.740625,0.7135,0.13512500000000005,0.6289418360196215,0.8330238262088298,0.01581858373246545,1.0,0.004560398262459131,-0.03207852967599689,-0.008936601169343361,-0.006565185295142051,0.0004081780441169,0.010824442919012,-0.0003043635491226,-0.0035443933302842,0.013496999431802492,-0.02314192850665353,0.0,0.0023714158742013103,small_up,large_down,small_down,small_down,1,0,0,0,1000,train
EVT_0134,2025-12-24,2025-12-26,2026-01-01,5,2026-01-01,q3_technology_adoption,0.5290844396023126,0.0,0.0,0.4116498773651016,0.0,0.578375,0.0,0.0,0.45,0.0,3,1.740625,0.7135,0.13512500000000005,0.8106166783461808,0.9147775052557814,0.01581858373246545,1.0,0.004560398262459131,-0.03207852967599689,-0.008936601169343361,-0.006565185295142051,0.0004081780441169,0.010824442919012,-0.0003043635491226,-0.0035443933302842,0.013496999431802492,-0.02314192850665353,0.0,0.0023714158742013103,small_up,large_down,small_down,small_down,1,0,0,0,1000,train
EVT_0182,2025-12-24,2025-12-26,2026-01-01,5,2026-01-01,q4_regulation_policy,0.7135,0.0,0.0,0.0,0.4,0.7135,0.0,0.0,0.0,0.4,3,1.740625,0.7135,0.13512500000000005,1.0,1.0,0.01581858373246545,1.0,0.004560398262459131,-0.03207852967599689,-0.008936601169343361,-0.006565185295142051,0.0004081780441169,0.010824442919012,-0.0003043635491226,-0.0035443933302842,0.013496999431802492,-0.02314192850665353,0.0,0.0023714158742013103,small_up,large_down,small_down,small_down,1,0,0,0,1000,train
